"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Least Developed Countries +","31","Area Harvested","1966","Ha","2702.00000","A "
"Least Developed Countries +","31","Area Harvested","1965","Ha","2697.00000","A "
"Least Developed Countries +","31","Area Harvested","1964","Ha","2042.00000","A "
"Least Developed Countries +","31","Area Harvested","1963","Ha","2038.00000","A "
"Least Developed Countries +","31","Area Harvested","1962","Ha","2334.00000","A "
"Least Developed Countries +","31","Area Harvested","1961","Ha","2330.00000","A "
"Least Developed Countries +","51","Production Quantity","2007","tonnes","188920.00000","A "
"Least Developed Countries +","51","Production Quantity","2006","tonnes","169095.00000","A "
"Least Developed Countries +","51","Production Quantity","2005","tonnes","198400.00000","A "
"Least Developed Countries +","51","Production Quantity","2004","tonnes","197560.00000","A "
"Least Developed Countries +","51","Production Quantity","2003","tonnes","218010.00000","A "
"Least Developed Countries +","51","Production Quantity","2002","tonnes","213013.00000","A "
"Least Developed Countries +","51","Production Quantity","2001","tonnes","211160.00000","A "
"Least Developed Countries +","51","Production Quantity","2000","tonnes","214402.00000","A "
"Least Developed Countries +","51","Production Quantity","1999","tonnes","138389.00000","A "
"Least Developed Countries +","51","Production Quantity","1998","tonnes","135569.00000","A "
"Least Developed Countries +","51","Production Quantity","1997","tonnes","134160.00000","A "
"Least Developed Countries +","51","Production Quantity","1996","tonnes","131488.00000","A "
"Least Developed Countries +","51","Production Quantity","1995","tonnes","131825.00000","A "
"Least Developed Countries +","51","Production Quantity","1994","tonnes","160125.00000","A "
"Least Developed Countries +","51","Production Quantity","1993","tonnes","154752.00000","A "
"Least Developed Countries +","51","Production Quantity","1992","tonnes","147411.00000","A "
"Least Developed Countries +","51","Production Quantity","1991","tonnes","152462.00000","A "
"Least Developed Countries +","51","Production Quantity","1990","tonnes","121200.00000","A "
"Least Developed Countries +","51","Production Quantity","1989","tonnes","125800.00000","A "
"Least Developed Countries +","51","Production Quantity","1988","tonnes","125500.00000","A "
"Least Developed Countries +","51","Production Quantity","1987","tonnes","125900.00000","A "
"Least Developed Countries +","51","Production Quantity","1986","tonnes","124600.00000","A "
"Least Developed Countries +","51","Production Quantity","1985","tonnes","123100.00000","A "
"Least Developed Countries +","51","Production Quantity","1984","tonnes","125669.00000","A "
"Least Developed Countries +","51","Production Quantity","1983","tonnes","120780.00000","A "
"Least Developed Countries +","51","Production Quantity","1982","tonnes","116910.00000","A "
"Least Developed Countries +","51","Production Quantity","1981","tonnes","113800.00000","A "
"Least Developed Countries +","51","Production Quantity","1980","tonnes","114200.00000","A "
"Least Developed Countries +","51","Production Quantity","1979","tonnes","108920.00000","A "
"Least Developed Countries +","51","Production Quantity","1978","tonnes","100455.00000","A "
"Least Developed Countries +","51","Production Quantity","1977","tonnes","98672.00000","A "
"Least Developed Countries +","51","Production Quantity","1976","tonnes","97157.00000","A "
"Least Developed Countries +","51","Production Quantity","1975","tonnes","104147.00000","A "
"Least Developed Countries +","51","Production Quantity","1974","tonnes","89225.00000","A "
"Least Developed Countries +","51","Production Quantity","1973","tonnes","79080.00000","A "
"Least Developed Countries +","51","Production Quantity","1972","tonnes","74807.00000","A "
"Least Developed Countries +","51","Production Quantity","1971","tonnes","70744.00000","A "
"Least Developed Countries +","51","Production Quantity","1970","tonnes","69940.00000","A "
"Least Developed Countries +","51","Production Quantity","1969","tonnes","67130.00000","A "
"Least Developed Countries +","51","Production Quantity","1968","tonnes","65870.00000","A "
"Least Developed Countries +","51","Production Quantity","1967","tonnes","63820.00000","A "
"Least Developed Countries +","51","Production Quantity","1966","tonnes","61750.00000","A "
"Least Developed Countries +","51","Production Quantity","1965","tonnes","60690.00000","A "
"Least Developed Countries +","51","Production Quantity","1964","tonnes","55580.00000","A "
"Least Developed Countries +","51","Production Quantity","1963","tonnes","54520.00000","A "
"Least Developed Countries +","51","Production Quantity","1962","tonnes","55450.00000","A "
"Least Developed Countries +","51","Production Quantity","1961","tonnes","55390.00000","A "
"Lebanon","31","Area Harvested","2007","Ha","430.00000",""
"Lebanon","31","Area Harvested","2006","Ha","390.00000",""
"Lebanon","31","Area Harvested","2005","Ha","300.00000",""
"Lebanon","31","Area Harvested","2004","Ha","300.00000",""
"Lebanon","31","Area Harvested","2003","Ha","296.00000",""
"Lebanon","31","Area Harvested","2002","Ha","277.00000",""
"Lebanon","31","Area Harvested","2001","Ha","286.00000",""
"Lebanon","31","Area Harvested","2000","Ha","290.00000",""
"Lebanon","31","Area Harvested","1999","Ha","300.00000",""
"Lebanon","31","Area Harvested","1998","Ha","300.00000",""
"Lebanon","31","Area Harvested","1997","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1996","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1995","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1994","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1993","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1992","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1991","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1990","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1989","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1988","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1987","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1986","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1985","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1984","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1983","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1982","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1981","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1980","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1979","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1978","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1977","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1976","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1975","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1974","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1973","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1972","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1971","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1970","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1969","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1968","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1967","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1966","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1965","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1964","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1963","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1962","Ha","0.00000","NR"
"Lebanon","31","Area Harvested","1961","Ha","0.00000","NR"
"Lebanon","41","Yield","2007","Hg/Ha","139534.00000","Fc"
"Lebanon","41","Yield","2006","Hg/Ha","120512.00000","Fc"
"Lebanon","41","Yield","2005","Hg/Ha","166666.00000","Fc"
"Lebanon","41","Yield","2004","Hg/Ha","150000.00000","Fc"
"Lebanon","41","Yield","2003","Hg/Ha","165540.00000","Fc"
"Lebanon","41","Yield","2002","Hg/Ha","166064.00000","Fc"
"Lebanon","41","Yield","2001","Hg/Ha","153846.00000","Fc"
"Lebanon","41","Yield","2000","Hg/Ha","103448.00000","Fc"
"Lebanon","41","Yield","1999","Hg/Ha","206666.00000","Fc"
"Lebanon","41","Yield","1998","Hg/Ha","146666.00000","Fc"
"Lebanon","41","Yield","1997","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1996","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1995","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1994","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1993","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1992","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1991","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1990","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1989","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1988","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1987","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1986","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1985","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1984","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1983","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1982","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1981","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1980","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1979","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1978","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1977","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1976","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1975","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1974","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1973","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1972","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1971","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1970","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1969","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1968","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1967","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1966","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1965","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1964","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1963","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1962","Hg/Ha","0.00000","NR"
"Lebanon","41","Yield","1961","Hg/Ha","0.00000","NR"
"Lebanon","51","Production Quantity","2007","tonnes","6000.00000",""
"Lebanon","51","Production Quantity","2006","tonnes","4700.00000",""
"Lebanon","51","Production Quantity","2005","tonnes","5000.00000",""
"Lebanon","51","Production Quantity","2004","tonnes","4500.00000",""
"Lebanon","51","Production Quantity","2003","tonnes","4900.00000",""
"Lebanon","51","Production Quantity","2002","tonnes","4600.00000",""
"Lebanon","51","Production Quantity","2001","tonnes","4400.00000",""
"Lebanon","51","Production Quantity","2000","tonnes","3000.00000",""
"Lebanon","51","Production Quantity","1999","tonnes","6200.00000",""
"Lebanon","51","Production Quantity","1998","tonnes","4400.00000",""
"Lebanon","51","Production Quantity","1997","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1996","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1995","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1994","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1993","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1992","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1991","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1990","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1989","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1988","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1987","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1986","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1985","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1984","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1983","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1982","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1981","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1980","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1979","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1978","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1977","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1976","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1975","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1974","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1973","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1972","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1971","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1970","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1969","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1968","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1967","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1966","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1965","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1964","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1963","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1962","tonnes","0.00000","NR"
"Lebanon","51","Production Quantity","1961","tonnes","0.00000","NR"
"Low Income Food Deficit Countries +","31","Area Harvested","2007","Ha","93584.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","2006","Ha","89455.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","2005","Ha","89593.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","2004","Ha","86593.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","2003","Ha","88736.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","2002","Ha","85941.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","2001","Ha","78139.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","2000","Ha","80547.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","1999","Ha","65678.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","1998","Ha","62659.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","1997","Ha","58785.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","1996","Ha","65868.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","1995","Ha","64988.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","1994","Ha","61473.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","1993","Ha","62828.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","1992","Ha","69436.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","1991","Ha","67786.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","1990","Ha","64359.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","1989","Ha","62579.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","1988","Ha","60272.00000","A "
"Low Income Food Deficit Countries +","31","Area Harvested","1987","Ha","54070.00000","A "
